OrderID,SupplierID,ProductID,OrderDate,Warehouse,Quantity,UnitPrice,Amount,PaymentStatus
7836,171,58,2025-06-27,Prague Warehouse,30,644,19320,Overdue
7837,474,95,2024-11-04,Prague Warehouse,79,1031,81449,Pending
7838,22,71,2023-10-02,Plzen Warehouse,157,190,29830,Paid
7839,367,81,2024-07-23,Brno Warehouse,190,4433,842270,Paid
7840,107,83,2024-10-12,Ceske Budejovice Warehouse,92,950,87400,Paid
7841,439,39,2023-03-23,Brno Warehouse,96,3068,294528,Overdue
7842,323,3,2025-12-02,Prague Warehouse,30,4972,149160,Paid
7843,227,30,2025-04-29,Ostrava Warehouse,106,3177,336762,Pending
7844,444,35,2024-08-13,Liberec Warehouse,102,2759,281418,Paid
7845,442,57,2023-02-18,Prague Warehouse,140,733,102620,Pending
7846,396,29,2024-04-14,Ostrava Warehouse,67,3328,222976,Paid
7847,216,50,2024-11-09,Liberec Warehouse,143,1324,189332,Paid
7848,69,62,2024-12-02,Prague Warehouse,10,1348,13480,Paid
7849,84,52,2024-05-11,Ceske Budejovice Warehouse,86,1082,93052,Overdue
7850,103,14,2024-02-26,Brno Warehouse,61,2610,159210,Paid
7851,39,35,2023-04-21,Prague Warehouse,23,3950,90850,Paid
7852,13,28,2024-05-23,Plzen Warehouse,11,4858,53438,Pending
7853,297,58,2024-03-31,Prague Warehouse,16,4093,65488,Pending
7854,313,30,2025-02-20,Olomouc Warehouse,49,1089,53361,Pending
7855,181,90,2025-12-03,Ostrava Warehouse,110,1716,188760,Paid
7856,493,7,2024-10-20,Prague Warehouse,80,524,41920,Overdue
7857,268,39,2024-01-11,Ceske Budejovice Warehouse,142,1530,217260,Paid
7858,13,95,2025-06-24,Olomouc Warehouse,134,1735,232490,Pending
7859,120,69,2023-01-13,Ostrava Warehouse,170,4300,731000,Overdue
7860,458,35,2023-05-13,Brno Warehouse,145,277,40165,Paid
7861,353,52,2025-10-03,Prague Warehouse,119,3876,461244,Paid
7862,57,14,2023-05-24,Olomouc Warehouse,42,819,34398,Paid
7863,40,63,2024-01-30,Liberec Warehouse,10,3228,32280,Pending
7864,374,36,2023-04-17,Prague Warehouse,174,4604,801096,Paid
7865,336,91,2023-10-17,Ostrava Warehouse,49,3101,151949,Paid
7866,128,24,2024-02-23,Ostrava Warehouse,9,2889,26001,Pending
7867,173,40,2023-09-15,Brno Warehouse,167,753,125751,Paid
7868,35,29,2023-07-07,Liberec Warehouse,2,2722,5444,Pending
7869,259,53,2023-12-22,Prague Warehouse,68,3656,248608,Paid
7870,376,22,2024-02-23,Prague Warehouse,52,3492,181584,Paid
7871,5,72,2024-04-28,Prague Warehouse,139,4503,625917,Overdue
7872,218,15,2025-11-05,Brno Warehouse,37,589,21793,Paid
7873,11,69,2023-06-10,Brno Warehouse,22,1444,31768,Paid
7874,382,64,2025-05-22,Pardubice Warehouse,180,707,127260,Overdue
7875,327,4,2025-08-14,Olomouc Warehouse,5,3691,18455,Paid
7876,117,75,2024-09-29,Prague Warehouse,130,4219,548470,Paid
7877,184,18,2023-12-03,Olomouc Warehouse,133,852,113316,Paid
7878,394,42,2024-02-09,Olomouc Warehouse,99,3148,311652,Overdue
7879,362,30,2024-05-16,Brno Warehouse,160,4544,727040,Paid
7880,116,15,2025-05-18,Prague Warehouse,147,4220,620340,Paid
7881,162,70,2023-12-28,Prague Warehouse,103,3561,366783,Pending
7882,67,55,2024-05-24,Brno Warehouse,115,1114,128110,Paid
7883,200,53,2024-09-12,Liberec Warehouse,4,4794,19176,Paid
7884,31,16,2024-08-07,Ostrava Warehouse,87,1868,162516,Paid
7885,75,73,2025-07-07,Ceske Budejovice Warehouse,46,4996,229816,Overdue
7886,237,34,2024-02-17,Liberec Warehouse,83,1058,87814,Paid
7887,327,27,2024-07-10,Brno Warehouse,154,1691,260414,Paid
7888,493,13,2025-09-12,Pardubice Warehouse,50,3361,168050,Pending
7889,66,100,2023-06-13,Prague Warehouse,26,2688,69888,Paid
7890,70,27,2025-01-06,Prague Warehouse,71,2638,187298,Paid
7891,297,73,2025-03-26,Plzen Warehouse,32,890,28480,Paid
7892,447,69,2025-02-12,Brno Warehouse,111,4367,484737,Pending
7893,416,86,2023-12-10,Brno Warehouse,117,4116,481572,Paid
7894,20,31,2025-08-22,Olomouc Warehouse,97,4494,435918,Paid
7895,441,3,2025-06-22,Pardubice Warehouse,172,3198,550056,Paid
7896,226,30,2025-05-15,Brno Warehouse,26,747,19422,Paid
7897,434,21,2025-10-31,Brno Warehouse,189,4943,934227,Overdue
7898,464,99,2025-06-06,Ostrava Warehouse,88,1575,138600,Paid
7899,409,6,2023-11-16,Plzen Warehouse,51,2160,110160,Pending
7900,396,92,2025-09-14,Prague Warehouse,187,1223,228701,Paid
7901,199,32,2023-02-10,Ceske Budejovice Warehouse,87,715,62205,Pending
7902,39,42,2025-02-20,Plzen Warehouse,166,1384,229744,Paid
7903,145,62,2025-05-25,Plzen Warehouse,26,2425,63050,Paid
7904,45,89,2023-06-20,Ceske Budejovice Warehouse,124,3237,401388,Overdue
7905,395,32,2024-09-06,Ceske Budejovice Warehouse,173,3772,652556,Paid
7906,326,99,2023-11-09,Prague Warehouse,31,2955,91605,Pending
7907,381,86,2023-12-26,Prague Warehouse,126,1723,217098,Paid
7908,407,88,2024-06-10,Liberec Warehouse,198,3549,702702,Paid
7909,91,39,2025-02-18,Hradec Kralove Warehouse,45,2803,126135,Paid
7910,238,64,2025-08-07,Plzen Warehouse,31,1240,38440,Paid
7911,70,30,2024-09-18,Brno Warehouse,111,2930,325230,Overdue
7912,166,63,2025-07-17,Olomouc Warehouse,61,598,36478,Pending
7913,130,96,2024-08-03,Brno Warehouse,176,4782,841632,Overdue
7914,214,31,2025-02-07,Zlin Warehouse,45,1203,54135,Paid
7915,340,87,2025-09-11,Ostrava Warehouse,60,3189,191340,Paid
7916,89,40,2023-05-28,Hradec Kralove Warehouse,189,1852,350028,Paid
7917,335,33,2024-11-13,Ostrava Warehouse,52,4114,213928,Pending
7918,252,63,2023-10-07,Ceske Budejovice Warehouse,52,713,37076,Paid
7919,369,25,2025-08-19,Brno Warehouse,76,3147,239172,Pending
7920,349,36,2024-02-05,Liberec Warehouse,62,743,46066,Paid
7921,72,24,2023-11-13,Hradec Kralove Warehouse,154,2968,457072,Pending
7922,165,95,2024-01-24,Plzen Warehouse,67,4253,284951,Pending
7923,49,58,2023-01-09,Olomouc Warehouse,79,1235,97565,Pending
7924,52,39,2023-01-27,Prague Warehouse,49,4792,234808,Paid
7925,289,46,2025-10-22,Ostrava Warehouse,88,3799,334312,Paid
7926,278,77,2025-02-05,Ceske Budejovice Warehouse,115,2462,283130,Paid
7927,114,10,2025-10-03,Brno Warehouse,44,261,11484,Paid
7928,239,87,2025-04-08,Liberec Warehouse,36,1921,69156,Overdue
7929,133,82,2025-05-01,Olomouc Warehouse,181,4519,817939,Paid
7930,487,32,2025-03-19,Brno Warehouse,172,2865,492780,Pending
7931,274,97,2025-02-03,Brno Warehouse,22,3502,77044,Paid
7932,166,36,2025-02-25,Ostrava Warehouse,130,2727,354510,Paid
7933,374,28,2025-09-29,Prague Warehouse,7,4093,28651,Paid
7934,373,16,2024-09-22,Ceske Budejovice Warehouse,16,4955,79280,Paid
7935,293,16,2023-05-26,Olomouc Warehouse,94,4697,441518,Paid
7936,478,18,2025-04-17,Brno Warehouse,44,156,6864,Paid
7937,243,8,2023-03-21,Brno Warehouse,110,3337,367070,Paid
7938,479,80,2023-09-12,Olomouc Warehouse,65,2444,158860,Paid
7939,320,75,2025-02-27,Ostrava Warehouse,73,719,52487,Pending
7940,138,70,2023-11-29,Brno Warehouse,71,4974,353154,Paid
7941,79,1,2024-02-02,Ostrava Warehouse,197,4974,979878,Pending
7942,170,62,2025-06-12,Pardubice Warehouse,189,2713,512757,Paid
7943,123,76,2024-06-06,Prague Warehouse,158,4361,689038,Paid
7944,176,38,2024-12-14,Brno Warehouse,170,2935,498950,Pending
7945,300,92,2025-11-09,Hradec Kralove Warehouse,74,765,56610,Paid
7946,82,45,2025-09-27,Prague Warehouse,25,227,5675,Pending
7947,87,58,2025-01-24,Ceske Budejovice Warehouse,82,3657,299874,Paid
7948,225,81,2023-04-29,Brno Warehouse,71,4271,303241,Pending
7949,16,1,2025-02-28,Prague Warehouse,57,734,41838,Paid
7950,310,32,2025-05-18,Prague Warehouse,160,3708,593280,Paid
7951,358,8,2024-05-20,Prague Warehouse,50,3789,189450,Overdue
7952,163,40,2024-05-11,Prague Warehouse,75,4810,360750,Paid
7953,98,56,2025-09-05,Prague Warehouse,138,1085,149730,Paid
7954,156,63,2023-03-12,Brno Warehouse,150,2673,400950,Paid
7955,2,88,2025-01-10,Prague Warehouse,41,1256,51496,Pending
7956,350,74,2023-02-27,Olomouc Warehouse,47,4636,217892,Paid
7957,397,74,2023-10-30,Liberec Warehouse,142,3968,563456,Pending
7958,169,36,2024-06-19,Ceske Budejovice Warehouse,131,343,44933,Pending
7959,464,89,2025-07-21,Ostrava Warehouse,78,867,67626,Paid
7960,315,57,2023-10-29,Hradec Kralove Warehouse,53,3317,175801,Paid
7961,325,74,2024-06-04,Prague Warehouse,16,514,8224,Paid
7962,375,83,2024-05-21,Prague Warehouse,119,3383,402577,Pending
7963,92,45,2023-11-27,Brno Warehouse,189,4444,839916,Paid
7964,181,79,2023-01-26,Liberec Warehouse,28,3206,89768,Paid
7965,231,80,2023-08-28,Ceske Budejovice Warehouse,163,2986,486718,Paid
7966,301,2,2023-07-09,Plzen Warehouse,130,961,124930,Paid
7967,148,93,2025-02-26,Brno Warehouse,61,3457,210877,Paid
7968,280,68,2025-03-25,Plzen Warehouse,184,4033,742072,Overdue
7969,189,50,2023-06-14,Prague Warehouse,55,3864,212520,Pending
7970,347,29,2025-11-27,Ostrava Warehouse,18,309,5562,Paid
7971,350,95,2024-01-22,Ostrava Warehouse,199,2257,449143,Overdue
7972,314,81,2025-05-16,Prague Warehouse,49,2477,121373,Overdue
7973,493,10,2023-12-06,Prague Warehouse,102,2289,233478,Paid
7974,411,27,2025-05-24,Liberec Warehouse,42,775,32550,Paid
7975,410,15,2024-06-01,Ostrava Warehouse,7,1455,10185,Pending
7976,128,60,2024-09-10,Brno Warehouse,132,125,16500,Overdue
7977,7,31,2025-10-22,Ostrava Warehouse,171,2793,477603,Pending
7978,426,21,2025-12-27,Hradec Kralove Warehouse,59,1750,103250,Paid
7979,47,60,2025-02-22,Brno Warehouse,49,3058,149842,Paid
7980,53,58,2024-09-22,Prague Warehouse,60,4557,273420,Paid
7981,187,41,2025-04-22,Ostrava Warehouse,6,1782,10692,Paid
7982,38,46,2023-07-02,Plzen Warehouse,148,4555,674140,Paid
7983,453,45,2023-08-12,Prague Warehouse,31,2066,64046,Paid
7984,471,26,2024-12-06,Brno Warehouse,116,3386,392776,Paid
7985,476,51,2023-10-20,Brno Warehouse,150,1095,164250,Paid
7986,226,36,2024-07-04,Ostrava Warehouse,85,176,14960,Overdue
7987,53,52,2024-03-05,Brno Warehouse,160,2242,358720,Paid
7988,399,81,2025-03-26,Plzen Warehouse,47,1056,49632,Paid
7989,224,51,2024-09-22,Hradec Kralove Warehouse,162,3144,509328,Paid
7990,154,3,2023-01-14,Ceske Budejovice Warehouse,155,317,49135,Paid
7991,48,14,2023-12-11,Plzen Warehouse,44,4046,178024,Pending
7992,351,49,2025-10-04,Ostrava Warehouse,158,2515,397370,Pending
7993,147,77,2023-01-04,Pardubice Warehouse,161,3445,554645,Paid
7994,393,91,2023-07-18,Pardubice Warehouse,155,1567,242885,Pending
7995,64,1,2023-05-24,Pardubice Warehouse,56,4882,273392,Paid
7996,349,57,2025-05-05,Prague Warehouse,151,2972,448772,Paid
7997,182,17,2025-12-11,Prague Warehouse,43,132,5676,Paid
7998,125,50,2025-05-03,Zlin Warehouse,54,3019,163026,Overdue
7999,179,98,2024-08-13,Hradec Kralove Warehouse,68,3587,243916,Paid
8000,39,14,2025-06-01,Ostrava Warehouse,53,524,27772,Paid
8001,260,59,2023-12-16,Zlin Warehouse,40,4982,199280,Paid
8002,382,81,2023-12-28,Liberec Warehouse,188,3178,597464,Paid
8003,3,3,2025-02-06,Ostrava Warehouse,86,4934,424324,Paid
8004,64,98,2024-01-17,Brno Warehouse,137,4962,679794,Paid
8005,29,40,2023-10-03,Plzen Warehouse,95,1917,182115,Paid
8006,372,89,2024-02-10,Ostrava Warehouse,138,4026,555588,Pending
8007,11,66,2025-09-23,Zlin Warehouse,10,4118,41180,Paid
8008,97,34,2024-01-08,Ostrava Warehouse,158,4394,694252,Overdue
8009,358,90,2025-10-26,Pardubice Warehouse,138,814,112332,Paid
8010,442,95,2023-08-14,Liberec Warehouse,186,3307,615102,Paid
8011,203,9,2025-07-11,Prague Warehouse,36,4080,146880,Paid
8012,411,94,2024-03-11,Prague Warehouse,172,4483,771076,Overdue
8013,481,84,2024-01-16,Plzen Warehouse,185,2124,392940,Paid
8014,21,21,2024-02-16,Brno Warehouse,43,3973,170839,Overdue
8015,39,93,2023-05-01,Plzen Warehouse,107,3829,409703,Pending
8016,223,25,2024-01-10,Prague Warehouse,151,2714,409814,Pending
8017,102,44,2024-01-28,Brno Warehouse,132,910,120120,Overdue
8018,46,25,2024-06-15,Prague Warehouse,140,2555,357700,Paid
8019,66,9,2025-04-17,Brno Warehouse,124,2130,264120,Paid
8020,91,62,2025-06-21,Prague Warehouse,49,1885,92365,Paid
8021,164,26,2023-08-12,Zlin Warehouse,152,2072,314944,Pending
8022,459,57,2023-12-07,Brno Warehouse,141,816,115056,Paid
8023,111,37,2023-06-13,Ceske Budejovice Warehouse,124,924,114576,Pending
8024,338,16,2024-08-23,Zlin Warehouse,68,1827,124236,Pending
8025,123,37,2023-06-25,Ceske Budejovice Warehouse,102,2332,237864,Paid
8026,193,76,2025-02-12,Ostrava Warehouse,90,862,77580,Paid
8027,447,24,2023-09-13,Liberec Warehouse,162,121,19602,Pending
8028,99,26,2024-07-20,Prague Warehouse,9,2359,21231,Paid
8029,291,20,2023-05-12,Prague Warehouse,10,4661,46610,Overdue
8030,159,9,2024-12-01,Pardubice Warehouse,125,3405,425625,Paid
8031,412,87,2023-03-02,Prague Warehouse,115,4367,502205,Pending
8032,103,29,2024-04-25,Zlin Warehouse,65,4992,324480,Paid
8033,385,31,2025-09-05,Olomouc Warehouse,112,1641,183792,Pending
8034,281,19,2025-09-20,Brno Warehouse,72,4439,319608,Paid
8035,43,20,2023-07-26,Prague Warehouse,74,520,38480,Paid
8036,486,87,2023-01-20,Olomouc Warehouse,54,3644,196776,Paid
8037,84,27,2023-05-06,Ostrava Warehouse,171,4536,775656,Overdue
8038,451,94,2024-06-28,Olomouc Warehouse,187,2083,389521,Paid
8039,191,85,2023-01-15,Brno Warehouse,89,222,19758,Overdue
8040,51,44,2023-03-27,Prague Warehouse,95,533,50635,Paid
8041,386,35,2023-07-18,Brno Warehouse,103,4265,439295,Paid
8042,210,71,2024-03-08,Brno Warehouse,187,4846,906202,Paid
8043,126,22,2025-12-05,Prague Warehouse,195,3582,698490,Paid
8044,492,74,2023-01-15,Prague Warehouse,61,2984,182024,Pending
8045,448,87,2025-02-08,Brno Warehouse,166,2738,454508,Paid
8046,458,15,2025-12-01,Olomouc Warehouse,136,3977,540872,Overdue
8047,69,94,2024-06-28,Plzen Warehouse,128,1715,219520,Paid
8048,265,98,2025-09-22,Brno Warehouse,65,3908,254020,Paid
8049,258,13,2025-08-27,Plzen Warehouse,5,326,1630,Paid
8050,418,4,2024-11-21,Plzen Warehouse,120,635,76200,Paid
8051,188,82,2025-05-29,Ostrava Warehouse,115,1222,140530,Paid
8052,230,56,2024-11-20,Ostrava Warehouse,109,4465,486685,Paid
8053,189,23,2025-01-29,Brno Warehouse,43,3634,156262,Pending
8054,415,97,2024-12-03,Prague Warehouse,188,758,142504,Paid
8055,10,98,2024-10-07,Brno Warehouse,26,3207,83382,Pending
8056,114,34,2024-05-05,Brno Warehouse,11,2421,26631,Paid
8057,76,100,2025-01-09,Plzen Warehouse,162,1266,205092,Paid
8058,164,99,2025-03-27,Pardubice Warehouse,130,2071,269230,Paid
8059,85,17,2025-02-14,Brno Warehouse,21,116,2436,Pending
8060,49,28,2023-04-28,Olomouc Warehouse,115,2003,230345,Paid
8061,495,14,2024-12-30,Liberec Warehouse,154,1712,263648,Paid
8062,326,34,2024-11-07,Prague Warehouse,128,3806,487168,Paid
8063,496,75,2023-07-25,Ceske Budejovice Warehouse,76,535,40660,Paid
8064,177,57,2023-01-07,Prague Warehouse,73,4171,304483,Overdue
8065,387,77,2025-07-24,Ceske Budejovice Warehouse,87,3555,309285,Overdue
8066,458,97,2025-04-02,Prague Warehouse,106,2104,223024,Paid
8067,389,55,2023-10-12,Brno Warehouse,133,2833,376789,Paid
8068,494,66,2023-02-22,Plzen Warehouse,9,362,3258,Pending
8069,218,98,2023-09-09,Ceske Budejovice Warehouse,119,2541,302379,Paid
8070,189,93,2025-12-22,Brno Warehouse,50,907,45350,Pending
8071,469,37,2024-07-26,Liberec Warehouse,10,2612,26120,Paid
8072,493,68,2024-05-24,Olomouc Warehouse,113,457,51641,Paid
8073,346,76,2025-01-24,Prague Warehouse,186,2501,465186,Paid
8074,230,26,2025-07-14,Ostrava Warehouse,10,1374,13740,Pending
8075,255,61,2025-08-31,Ostrava Warehouse,78,4571,356538,Paid
8076,236,92,2025-11-20,Brno Warehouse,36,1088,39168,Paid
8077,26,67,2025-04-26,Liberec Warehouse,56,117,6552,Paid
8078,72,84,2024-01-20,Ceske Budejovice Warehouse,118,1838,216884,Paid
8079,261,74,2023-01-07,Olomouc Warehouse,190,2863,543970,Paid
8080,254,52,2024-10-21,Zlin Warehouse,37,3097,114589,Paid
8081,271,18,2023-02-04,Prague Warehouse,169,1013,171197,Overdue
8082,123,53,2025-01-07,Prague Warehouse,48,665,31920,Paid
8083,144,63,2023-04-04,Ceske Budejovice Warehouse,150,3012,451800,Paid
8084,257,53,2024-10-28,Ceske Budejovice Warehouse,87,1452,126324,Overdue
8085,144,27,2025-06-28,Prague Warehouse,61,1571,95831,Pending
8086,421,31,2024-04-23,Brno Warehouse,75,3263,244725,Pending
8087,259,91,2025-09-19,Pardubice Warehouse,117,711,83187,Paid
8088,436,1,2025-03-30,Prague Warehouse,115,1162,133630,Pending
8089,47,6,2023-06-16,Brno Warehouse,99,535,52965,Paid
8090,351,11,2024-12-14,Olomouc Warehouse,48,747,35856,Paid
8091,13,34,2025-05-26,Zlin Warehouse,192,2509,481728,Paid
8092,376,84,2025-09-02,Liberec Warehouse,37,4117,152329,Paid
8093,208,63,2023-07-25,Liberec Warehouse,169,2709,457821,Paid
8094,311,53,2025-02-27,Brno Warehouse,5,182,910,Pending
8095,235,85,2024-08-24,Plzen Warehouse,100,1889,188900,Pending
8096,149,85,2024-02-04,Prague Warehouse,180,1150,207000,Pending
8097,322,18,2023-10-21,Zlin Warehouse,17,3938,66946,Paid
8098,438,21,2025-12-01,Ostrava Warehouse,90,4216,379440,Paid
8099,155,19,2025-10-30,Plzen Warehouse,108,2841,306828,Pending
8100,166,4,2023-03-07,Pardubice Warehouse,190,897,170430,Paid
8101,90,77,2023-09-19,Prague Warehouse,180,2626,472680,Paid
8102,186,82,2025-10-16,Zlin Warehouse,20,4851,97020,Paid
8103,318,29,2023-06-28,Brno Warehouse,103,862,88786,Paid
8104,358,25,2024-09-09,Brno Warehouse,97,717,69549,Paid
8105,174,56,2025-08-14,Prague Warehouse,144,3980,573120,Paid
8106,217,77,2023-12-11,Pardubice Warehouse,7,4906,34342,Pending
8107,395,63,2025-07-02,Pardubice Warehouse,94,4532,426008,Paid
8108,456,27,2023-08-25,Prague Warehouse,66,3963,261558,Paid
8109,264,60,2025-09-14,Prague Warehouse,12,3786,45432,Overdue
8110,97,83,2024-05-08,Ceske Budejovice Warehouse,171,867,148257,Pending
8111,117,49,2024-05-13,Prague Warehouse,40,3285,131400,Paid
8112,199,65,2024-03-09,Plzen Warehouse,1,1120,1120,Paid
8113,320,38,2023-12-16,Plzen Warehouse,58,3593,208394,Paid
8114,486,83,2023-07-03,Pardubice Warehouse,131,1177,154187,Paid
8115,21,52,2023-08-05,Plzen Warehouse,8,3359,26872,Pending
8116,200,1,2025-06-09,Ostrava Warehouse,90,3710,333900,Paid
8117,371,40,2023-03-01,Zlin Warehouse,75,1875,140625,Pending
8118,447,81,2023-11-25,Brno Warehouse,189,2978,562842,Overdue
8119,341,21,2024-10-30,Brno Warehouse,85,1990,169150,Paid
8120,448,86,2025-02-24,Prague Warehouse,5,1726,8630,Paid
8121,248,15,2024-07-28,Zlin Warehouse,26,3718,96668,Pending
8122,276,50,2024-03-27,Olomouc Warehouse,85,4384,372640,Pending
8123,264,48,2024-06-11,Prague Warehouse,73,1671,121983,Paid
8124,58,32,2025-09-02,Olomouc Warehouse,145,3775,547375,Paid
8125,302,49,2023-09-10,Brno Warehouse,101,1691,170791,Pending
8126,31,68,2023-10-06,Hradec Kralove Warehouse,66,2726,179916,Paid
8127,498,45,2025-12-30,Brno Warehouse,179,1292,231268,Paid
8128,249,32,2025-10-04,Olomouc Warehouse,119,4873,579887,Paid
8129,93,4,2023-07-05,Plzen Warehouse,47,4347,204309,Overdue
8130,496,65,2024-11-12,Prague Warehouse,168,1228,206304,Paid
8131,265,97,2024-04-03,Ceske Budejovice Warehouse,92,3538,325496,Paid
8132,271,71,2023-05-13,Prague Warehouse,27,1215,32805,Paid
8133,94,73,2024-12-03,Plzen Warehouse,40,4908,196320,Overdue
8134,154,65,2025-02-11,Liberec Warehouse,1,2008,2008,Paid
8135,394,80,2025-02-20,Plzen Warehouse,174,4627,805098,Pending
8136,285,18,2025-06-13,Prague Warehouse,139,3852,535428,Paid
8137,80,54,2024-04-22,Zlin Warehouse,167,1428,238476,Pending
8138,292,47,2024-04-02,Brno Warehouse,18,4223,76014,Pending
8139,84,6,2024-06-14,Plzen Warehouse,91,1411,128401,Paid
8140,365,66,2023-08-25,Liberec Warehouse,47,4550,213850,Paid
8141,374,9,2024-08-18,Hradec Kralove Warehouse,21,4138,86898,Paid
8142,37,68,2023-06-29,Plzen Warehouse,156,1962,306072,Paid
8143,342,23,2023-08-17,Brno Warehouse,129,2104,271416,Pending
8144,327,43,2023-07-02,Pardubice Warehouse,14,3715,52010,Paid
8145,407,51,2024-11-27,Prague Warehouse,20,2825,56500,Paid
8146,425,72,2024-01-21,Prague Warehouse,121,2283,276243,Paid
8147,232,25,2023-08-26,Ceske Budejovice Warehouse,173,253,43769,Paid
8148,93,80,2025-01-23,Plzen Warehouse,189,915,172935,Paid
8149,336,35,2023-09-18,Prague Warehouse,155,1219,188945,Paid
8150,102,17,2024-10-03,Plzen Warehouse,122,3368,410896,Paid
8151,412,18,2025-02-17,Prague Warehouse,184,2255,414920,Paid
8152,432,27,2023-01-04,Prague Warehouse,52,1309,68068,Paid
8153,166,15,2024-09-28,Prague Warehouse,68,553,37604,Pending
8154,159,81,2023-05-07,Liberec Warehouse,37,1206,44622,Pending
8155,14,69,2024-01-24,Liberec Warehouse,82,2896,237472,Pending
8156,373,80,2025-03-05,Plzen Warehouse,159,4644,738396,Overdue
8157,225,15,2025-05-17,Prague Warehouse,49,4516,221284,Overdue
8158,73,42,2024-10-16,Olomouc Warehouse,181,4473,809613,Paid
8159,249,34,2025-01-17,Brno Warehouse,39,2759,107601,Paid
8160,91,48,2023-09-16,Ostrava Warehouse,138,1137,156906,Paid
8161,216,83,2025-11-30,Ceske Budejovice Warehouse,137,3433,470321,Paid
8162,461,8,2024-03-30,Ostrava Warehouse,92,513,47196,Overdue
8163,90,10,2023-08-07,Plzen Warehouse,141,2641,372381,Paid
8164,29,5,2025-03-20,Hradec Kralove Warehouse,18,4242,76356,Pending
8165,435,48,2023-01-19,Ostrava Warehouse,140,2039,285460,Paid
8166,305,26,2025-08-01,Ostrava Warehouse,72,755,54360,Overdue
8167,427,86,2024-10-09,Plzen Warehouse,5,4144,20720,Pending
8168,476,23,2023-10-24,Brno Warehouse,7,2579,18053,Paid
8169,220,62,2024-08-30,Olomouc Warehouse,143,3961,566423,Paid
8170,328,13,2024-03-24,Olomouc Warehouse,195,1447,282165,Pending
8171,215,9,2025-10-20,Prague Warehouse,146,1416,206736,Overdue
8172,221,20,2025-07-22,Prague Warehouse,38,3706,140828,Pending
8173,389,92,2023-10-29,Zlin Warehouse,26,3938,102388,Pending
8174,42,57,2024-08-03,Plzen Warehouse,166,4158,690228,Paid
8175,135,24,2023-10-26,Prague Warehouse,59,415,24485,Paid
8176,42,33,2023-03-12,Brno Warehouse,52,320,16640,Overdue
8177,164,20,2024-10-17,Plzen Warehouse,161,2361,380121,Paid
8178,361,60,2024-09-24,Prague Warehouse,149,944,140656,Paid
8179,283,48,2025-10-25,Prague Warehouse,145,1614,234030,Paid
8180,58,64,2023-09-10,Liberec Warehouse,107,1208,129256,Paid
8181,302,30,2024-07-14,Olomouc Warehouse,62,1830,113460,Paid
8182,322,73,2025-09-06,Brno Warehouse,59,3285,193815,Paid
8183,25,17,2024-03-17,Prague Warehouse,2,1338,2676,Paid
8184,73,100,2025-10-10,Ostrava Warehouse,192,3024,580608,Paid
8185,373,14,2024-08-19,Brno Warehouse,25,1290,32250,Pending
8186,411,19,2025-02-10,Brno Warehouse,169,4482,757458,Overdue
8187,129,71,2023-05-01,Brno Warehouse,19,3666,69654,Paid
8188,87,59,2024-11-13,Prague Warehouse,166,2531,420146,Paid
8189,330,67,2023-11-09,Brno Warehouse,25,2994,74850,Pending
8190,426,97,2024-03-07,Hradec Kralove Warehouse,167,1556,259852,Paid
8191,436,44,2024-04-05,Brno Warehouse,4,1209,4836,Paid
8192,153,32,2023-04-18,Brno Warehouse,3,2030,6090,Paid
8193,182,11,2024-01-02,Brno Warehouse,162,3216,520992,Paid
8194,125,2,2025-09-25,Ostrava Warehouse,106,722,76532,Paid
8195,67,90,2025-03-13,Pardubice Warehouse,138,2437,336306,Overdue
8196,6,68,2024-09-04,Brno Warehouse,113,2030,229390,Paid
8197,125,17,2023-11-23,Liberec Warehouse,27,2844,76788,Paid
8198,314,81,2023-02-14,Prague Warehouse,112,1358,152096,Paid
8199,326,92,2025-03-14,Ceske Budejovice Warehouse,90,4601,414090,Pending
8200,53,94,2024-11-22,Prague Warehouse,129,2068,266772,Pending
8201,66,40,2025-05-15,Prague Warehouse,44,3395,149380,Paid
8202,314,87,2025-08-27,Prague Warehouse,52,2123,110396,Paid
8203,82,46,2024-12-14,Prague Warehouse,153,976,149328,Paid
8204,87,88,2025-03-12,Ostrava Warehouse,65,2344,152360,Paid
8205,2,93,2025-03-11,Ostrava Warehouse,11,2626,28886,Paid
8206,204,4,2023-05-28,Olomouc Warehouse,68,3689,250852,Pending
8207,150,38,2025-12-17,Prague Warehouse,121,4503,544863,Paid
8208,293,63,2024-08-02,Ostrava Warehouse,77,444,34188,Overdue
8209,404,29,2024-08-01,Brno Warehouse,15,3772,56580,Pending
8210,103,19,2024-02-04,Plzen Warehouse,57,3168,180576,Paid
8211,24,91,2025-03-17,Prague Warehouse,74,2013,148962,Paid
8212,368,29,2023-07-19,Prague Warehouse,64,2545,162880,Paid
8213,212,100,2023-09-26,Ostrava Warehouse,11,884,9724,Paid
8214,65,35,2024-10-24,Liberec Warehouse,121,1587,192027,Paid
8215,449,70,2023-04-21,Olomouc Warehouse,125,4991,623875,Pending
8216,209,23,2024-09-14,Prague Warehouse,148,3948,584304,Paid
8217,251,46,2025-07-26,Prague Warehouse,30,549,16470,Paid
8218,385,44,2023-12-02,Brno Warehouse,10,1527,15270,Pending
8219,117,48,2023-10-09,Ostrava Warehouse,54,2695,145530,Pending
8220,116,52,2025-06-23,Plzen Warehouse,186,2376,441936,Overdue
